COUNTRY_code,Country,SEO,Socio economic objective,MEASURE_id,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period,Value,Flag Codes,Flags
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,115.644,,
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,110.469,,
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,111.007,,
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,116.183,,
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,117.395,P,Provisional value
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,777.517,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,808.138,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,845.981,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,886.071,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,926.393,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,934.17,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,948.631,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,1013.838,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,1018.431,P,Provisional value
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,302.099,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,310.226,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,308.186,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,333.178,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,361.339,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,380.587,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,426.594,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,442.259,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,493.425,P,Provisional value
POL,Poland,_T,Total,MIO_NAC,National Currency,2010,PLN,Zloty,6,Millions,,5247.4,,
POL,Poland,_T,Total,MIO_NAC,National Currency,2011,PLN,Zloty,6,Millions,,4842.3,,
POL,Poland,_T,Total,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,5733.6,B,Break
POL,Poland,_T,Total,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,6037.6,,
POL,Poland,_T,Total,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,7396.9,,
POL,Poland,_T,Total,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,7338.7,,
POL,Poland,_T,Total,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,6111.6,,
POL,Poland,_T,Total,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,7185.4,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,297.7,B,Break
POL,Poland,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,207.2,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,191.6,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,149.2,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,129.5,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,152,,
POL,Poland,NABS02,Environment,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,351,B,Break
POL,Poland,NABS02,Environment,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,354.1,,
POL,Poland,NABS02,Environment,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,435.4,,
POL,Poland,NABS02,Environment,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,471.4,,
POL,Poland,NABS02,Environment,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,545.1,,
POL,Poland,NABS02,Environment,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,561.8,,
POL,Poland,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,15.5,B,Break
POL,Poland,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,142.9,,
POL,Poland,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,155.3,,
POL,Poland,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,69.1,,
POL,Poland,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,88.1,,
POL,Poland,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,79.5,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,448.4,B,Break
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,397.1,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,677.4,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,555.5,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,528.8,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,542.1,,
POL,Poland,NABS05,Energy,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,112.3,B,Break
POL,Poland,NABS05,Energy,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,132,,
POL,Poland,NABS05,Energy,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,143.3,,
POL,Poland,NABS05,Energy,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,138.9,,
POL,Poland,NABS05,Energy,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,72.5,,
POL,Poland,NABS05,Energy,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,55.4,,
POL,Poland,NABS06,Industrial production and technology,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,646.6,B,Break
POL,Poland,NABS06,Industrial production and technology,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,670.3,,
POL,Poland,NABS06,Industrial production and technology,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,587.5,,
POL,Poland,NABS06,Industrial production and technology,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,1790,,
POL,Poland,NABS06,Industrial production and technology,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,486.4,,
POL,Poland,NABS06,Industrial production and technology,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,1457,,
POL,Poland,NABS07,Health,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,758.8,B,Break
POL,Poland,NABS07,Health,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,894.1,,
POL,Poland,NABS07,Health,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,968.3,,
POL,Poland,NABS07,Health,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,792.4,,
POL,Poland,NABS07,Health,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,700.5,,
POL,Poland,NABS07,Health,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,674.3,,
POL,Poland,NABS08,Agriculture,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,278.5,B,Break
POL,Poland,NABS08,Agriculture,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,293.6,,
POL,Poland,NABS08,Agriculture,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,230.6,,
POL,Poland,NABS08,Agriculture,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,247,,
POL,Poland,NABS08,Agriculture,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,231.9,,
POL,Poland,NABS08,Agriculture,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,239.5,,
POL,Poland,NABS09,Education,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,386.9,B,Break
POL,Poland,NABS09,Education,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,257.2,,
POL,Poland,NABS09,Education,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,434.3,,
POL,Poland,NABS09,Education,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,412.9,,
POL,Poland,NABS09,Education,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,222.1,,
POL,Poland,NABS09,Education,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,254.9,,
POL,Poland,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,89.3,B,Break
POL,Poland,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,51.3,,
POL,Poland,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,120.7,,
POL,Poland,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,81.8,,
POL,Poland,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,73.2,,
POL,Poland,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,140.4,,
POL,Poland,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,303.1,B,Break
POL,Poland,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,44.4,,
POL,Poland,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,190.2,,
POL,Poland,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,95.7,,
POL,Poland,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,63.7,,
POL,Poland,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,63.1,,
POL,Poland,NABS14,Defence,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,410.2,B,Break
POL,Poland,NABS14,Defence,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,314.9,,
POL,Poland,NABS14,Defence,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,353.1,,
POL,Poland,NABS14,Defence,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,370.9,,
POL,Poland,NABS14,Defence,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,946.5,,
POL,Poland,NABS14,Defence,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,663.6,,
POL,Poland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,93.8,B,Break
POL,Poland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,95,,
POL,Poland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,94.4,,
POL,Poland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,95.6,,
POL,Poland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,346.2,,
POL,Poland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,388.6,,
POL,Poland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2012,PLN,Zloty,6,Millions,,1541.5,B,Break
POL,Poland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2013,PLN,Zloty,6,Millions,,2183.5,,
POL,Poland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2014,PLN,Zloty,6,Millions,,2814.8,,
POL,Poland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2015,PLN,Zloty,6,Millions,,2068.3,,
POL,Poland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2016,PLN,Zloty,6,Millions,,1677.1,,
POL,Poland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2017,PLN,Zloty,6,Millions,,1913.2,,
POL,Poland,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,2907.213,,
POL,Poland,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,2598.857,,
POL,Poland,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,3006.571,B,Break
POL,Poland,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,3156.829,,
POL,Poland,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,3848.33,,
POL,Poland,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,3788.885,,
POL,Poland,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,3145.598,,
POL,Poland,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,3627.282,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,156.107,B,Break
POL,Poland,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,108.337,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,99.682,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,77.03,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,66.653,,
POL,Poland,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,76.732,,
POL,Poland,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,184.057,B,Break
POL,Poland,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,185.145,,
POL,Poland,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,226.522,,
POL,Poland,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,243.378,,
POL,Poland,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,280.559,,
POL,Poland,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,283.604,,
POL,Poland,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,8.128,B,Break
POL,Poland,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,74.717,,
POL,Poland,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,80.797,,
POL,Poland,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,35.676,,
POL,Poland,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,45.344,,
POL,Poland,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,40.133,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,235.131,B,Break
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,207.628,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,352.426,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,286.798,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,272.17,,
POL,Poland,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,273.659,,
POL,Poland,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,58.888,B,Break
