"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","JPN","Japan","2012","2012",18978062.90529,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","JPN","Japan","2013","2013",20788355.70311,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","JPN","Japan","2014","2014",20782036.4531,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","JPN","Japan","2015","2015",20210957.24453,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","JPN","Japan","2016","2016",21201195.23766,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","KOR","Republic of Korea","2011","2011",10546877.9754,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","KOR","Republic of Korea","2012","2012",11876784.11652,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","KOR","Republic of Korea","2013","2013",12272458.08161,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","KOR","Republic of Korea","2014","2014",12894692.75192,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","KOR","Republic of Korea","2015","2015",13045379.80047,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","KOR","Republic of Korea","2016","2016",12675838.61579,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","MEX","Mexico","2011","2011",2955647.01897,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","MEX","Mexico","2012","2012",2853762.73046,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","MEX","Mexico","2013","2013",2896086.16249,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","MEX","Mexico","2014","2014",3290968.23768,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","MEX","Mexico","2015","2015",3240859.37409,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","MEX","Mexico","2016","2016",3105569.75342,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","NZL","New Zealand","2011","2011",454265.55355,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","NZL","New Zealand","2013","2013",467503.33165,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","NZL","New Zealand","2015","2015",528120.90074,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","POL","Poland","2011","2011",1722914.76077,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","POL","Poland","2012","2012",2059272.85198,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","POL","Poland","2013","2013",2861845.18557,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","POL","Poland","2014","2014",3067325.65917,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","POL","Poland","2015","2015",3233016.34783,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","PRT","Portugal","2011","2011",835092.59601,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","PRT","Portugal","2012","2012",803758.84955,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","PRT","Portugal","2013","2013",880758.7983,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","PRT","Portugal","2014","2014",895055.52216,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","PRT","Portugal","2015","2015",878706.58006,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","SVK","Slovakia","2011","2011",452069.18546,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","SVK","Slovakia","2012","2012",549105.92181,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","SVK","Slovakia","2013","2013",548382.89312,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","SVK","Slovakia","2014","2014",622156.02416,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","SVK","Slovakia","2015","2015",805152.13262,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","ESP","Spain","2013","2013",4436861.29223,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","ESP","Spain","2014","2014",4395965.02803,,
